amount,contributor_name,date,honoree_name,state,country
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-28,Bill Posey,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-03,James Inhofe,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-16,Roy Blunt,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Chris Gibson,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-04-25,Rob Bishop,VA,US
1500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-28,Steve Israel,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-28,Mo Brooks,VA,US
2000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-28,David Price,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Mark Warner,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-30,Duncan Hunter,VA,US
2000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-16,Scott Garrett,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-04-24,Jim Himes,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Rodney Frelinghuysen,VA,US
1500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Keith Rothfus,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-12,Michael McCaul,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-03,George Butterfield,VA,US
15000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-02-11,Democratic Senatorial Campaign Cmte,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-14,Duncan Hunter,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-09,Jack Reed,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-02-20,Kevin McCarthy,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-11,Nicola Tsongas,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-02-06,Gwendolynne Moore,VA,US
5000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-11,Richard Shelby,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Mac Thornberry,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-03,Adam Smith,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-09,Gwendolynne Moore,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-21,Richard Blumenthal,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-16,Kay Granger,VA,US
15000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-02-27,National Republican Congressional Committee,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-11,C.W. Young,VA,US
5000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-25,James Moran,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Thomas Massie,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-21,Elizabeth Esty,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-09,Richard Durbin,VA,US
3000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-10,Jeff Miller,VA,US
2000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-11,Ann Wagner,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-04-25,Kay Granger,VA,US
2000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-21,Robert Aderholt,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-21,James Moran,VA,US
5000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-29,Howard McKeon,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-16,Mary Landrieu,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Joseph Courtney,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-16,John Cornyn,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-16,Jack Kingston,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-10,Jack Reed,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-14,J. Randy Forbes,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-01-16,Jeanne Shaheen,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-14,Mark Udall,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-30,Robert Wittman,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-11,Paul Ryan,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-30,Brian Higgins,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-03,Pat Toomey,VA,US
2000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-11,Peter Visclosky,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-30,Mac Thornberry,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-21,William Pascrell,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Kirsten Gillibrand,VA,US
2000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-05-03,J. Randy Forbes,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-28,Steve Israel,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-11,Ed Royce,VA,US
2000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-06-26,Bill Posey,VA,US
15000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-02-11,National Republican Senatorial Committee,VA,US
2500.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-28,Bruce Braley,VA,US
1000.00,DRS TECHNOLOGIES GOOD GOVERNMENT FUND,2013-03-28,Bill Owens,VA,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-02,Nan Hayworth,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-24,Orrin Hatch,DC,US
2000.00,KELLEY DRYE & WARREN PAC,2012-09-12,Bill Nelson,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-18,Angus King,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-17,Tim Murphy,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Jeff Duncan,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-30,Mike Turner,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-17,Lee Terry,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-11-29,Steve Southerland,DC,US
2500.00,KELLEY DRYE & WARREN PAC,2012-10-05,John Boehner,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-24,Mike Rogers,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-10,Steve LaTourette,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-10,Chris Van Hollen,DC,US
1833.33,KELLEY DRYE & WARREN PAC,2012-07-10,Sherrod Brown,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-30,Lee Terry,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-02,Howard Coble,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Bill Shuster,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-02,Tim Scott,DC,US
2500.00,KELLEY DRYE & WARREN PAC,2012-11-09,Benjamin Cardin,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-10,Tom Reed,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-11-29,Charles Boustany,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-17,Joe Pitts,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-10,Tom Rice,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Jim Gerlach,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-11-02,Jon Tester,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Erik Paulsen,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-24,John Shimkus,DC,US
3000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Robert Aderholt,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-18,Chip Cravaack,DC,US
5000.00,KELLEY DRYE & WARREN PAC,2012-08-02,John Conyers,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-12,Mike Michaud,DC,US
1500.00,KELLEY DRYE & WARREN PAC,2012-07-30,Pete Visclosky,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Ron Kind,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-03,Nan Hayworth,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-03,Gus Bilirakis,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Peter Roskam,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-20,Nick Rahall,DC,US
500.00,KELLEY DRYE & WARREN PAC,2012-11-29,Frank Lucas,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-20,Joe Donnelly,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-12,Bobby Schilling,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-10,Ann Wagner,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-12,Tom Latham,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-10,Steve Cohen,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-07-24,Cliff Stearns,DC,US
2500.00,KELLEY DRYE & WARREN PAC,2012-10-26,Sherrod Brown,DC,US
500.00,KELLEY DRYE & WARREN PAC,2012-11-29,John Barrasso,DC,US
2000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Nan Hayworth,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-17,Shelley Moore Capito,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-12-04,Shelley Moore Capito,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-10-22,Marlin Stutzman,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Robert Casey,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-12,Rodney Davis,DC,US
1000.00,KELLEY DRYE & WARREN PAC,2012-09-10,Patrick Tiberi,DC,US
500.00,KELLEY DRYE & WARREN PAC,2012-07-24,Jon Tester,DC,US
5000.00,RABEN GROUP,2013-06-18,Democratic Congressional Campaign Committee,DC,US
500.00,RABEN GROUP,2013-03-07,Rosa Delauro,DC,US
250.00,RABEN GROUP,2013-06-20,Gwen Graham,DC,US
29.77,RABEN GROUP,2013-03-12,Kyrsten Sinema,DC,US
250.00,RABEN GROUP,2013-06-30,Carl Sciortino,DC,US
1000.00,RABEN GROUP,2013-01-09,Heather Miqeur,DC,US
500.00,RABEN GROUP,2013-03-14,DAn Maffei,DC,US
500.00,RABEN GROUP,2013-05-22,Sean Eldridge,DC,US
1000.00,RABEN GROUP,2013-03-14,Ed Markey,DC,US
5000.00,"RABEN, ROBERT",2013-06-18,Democratic Congressional Campaign Committee,DC,US
500.00,"RABEN, ROBERT",2013-03-14,Dan Maffei,DC,US
1000.00,"RABEN, ROBERT",2013-03-14,Ed Markey,DC,US
500.00,"RABEN, ROBERT",2013-03-14,Rosa DeLauro,DC,US
250.00,"RABEN, ROBERT",2013-06-30,Carl Sciortino,DC,US
500.00,"RABEN, ROBERT",2013-05-22,Sean Eldridge,DC,US
250.00,"RABEN, ROBERT",2013-06-20,Gwen Graham,DC,US
29.77,"RABEN, ROBERT",2013-01-09,Krysten Quinn,DC,US
500.00,"JACQUES, STEVE",2013-03-18,Ken Calvert,VA,US
1000.00,"JACQUES, STEVE",2013-06-14,C.A. Dutch Ruppersberger,VA,US
5000.00,"VARMA, ANURAG",2013-01-17,President Barack Obama,DC,US
1000.00,"VARMA, ANURAG",2013-06-10,Amerish Bera,DC,US
500.00,"VARMA, ANURAG",2013-06-28,Tulsi Gabbard,DC,US
251.00,"WOJCIAK, A J",2012-09-20,"Juan Vargas, candidate for CA-51",DC,US
501.00,"WOJCIAK, A J",2012-11-02,Rep. Pete Stark (CA-15),DC,US
501.00,"WOJCIAK, A J",2012-07-24,"Heidi Heitkamp, candidate for ND Senate seat",DC,US
201.00,"WOJCIAK, A J",2012-09-10,"Rep. Tammy Baldwin, candidate for Wisconsin Senate seat",DC,US
501.00,"WOJCIAK, A J",2012-07-10,"Dan Maffei, candidate for NY-25",DC,US
251.00,"WOJCIAK, A J",2012-09-20,"Joaquin Castro, candidate for TX-20",DC,US
1000.00,"LOUCHHEIM, JUSTIN",2012-11-06,Portland Cement Association Political Action Committee,DC,US
25.00,"HED, SCOTT",2012-09-28,"now-Senator Martin Heinrich (at time of donation, he was Rep. Martin Heinrich)",SD,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-06-10,Rep. Chuck Fleischmann,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-04-12,Sen. Thad Cochran,VA,US
5000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-03-18,Rep. Stephen Fincher,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-03-27,Rep. Hal Rogers,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-03-11,Rep. Terri Sewell,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-05-13,Sen. Dan Coats,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-08,Rep. Marlin Stutzman,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-03-11,Rep. Michael Fitzpatrick,VA,US
5000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-27,Rep. Gary Miller,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-05-02,Rep. Dennis Ross,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-08,Rep. Marsha Blackburn,VA,US
2500.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-03-11,Rep. Shelley Moore Capito,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-06-10,Rep. Bill Posey,VA,US
2500.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-05-22,Sen. Sherrod Brown,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-13,Sen. Pat Toomey,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-08,Rep. Mick Mulvaney,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-08,Sen. Tim Scott,VA,US
5000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-06-27,Rep. Stephen Fincher,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-08,Sen. Dan Coats,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-05-02,Rep. Bill Huizenga,VA,US
3000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-05-30,Rep. Jeb Hensarling,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-08,Rep. Chuck Fleischmann,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-22,Rep. Robert Hurt,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-05-14,Rep. Patrick Murphy,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-01-29,Sen. Ron Wyden,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-06-10,Rep. Robert Hurt,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-01-29,Rep. Ken Calvert,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-06-10,Rep. David Scott,VA,US
1000.00,MANUFACTURED HOUSING INSTITUTE PAC (MHI-PAC),2013-02-08,Rep. Dennis Ross,VA,US
1000.00,RETAIL LEADERS PAC,2013-04-15,Senator John Cornyn,VA,US
5000.00,RETAIL LEADERS PAC,2013-03-19,Senator Lamar Alexander,VA,US
1000.00,RETAIL LEADERS PAC,2013-03-01,Representative Bill Shuster,VA,US
2500.00,RETAIL LEADERS PAC,2013-01-30,Senator Mark Pryor,VA,US
2500.00,RETAIL LEADERS PAC,2013-06-24,Representative James Clyburn,VA,US
1000.00,RETAIL LEADERS PAC,2013-03-18,Representative Bradley Schneider,VA,US
2500.00,RETAIL LEADERS PAC,2013-05-24,Representative John Kline,VA,US
1000.00,RETAIL LEADERS PAC,2013-06-11,Representative George Holding,VA,US
1000.00,RETAIL LEADERS PAC,2013-05-13,Senator Mark Udall,VA,US
1000.00,RETAIL LEADERS PAC,2013-03-13,Susan Collins,VA,US
2500.00,RETAIL LEADERS PAC,2013-01-09,Senator Mitch McConnell,VA,US
1000.00,RETAIL LEADERS PAC,2013-02-04,Representative Steve Scalise,VA,US
5000.00,RETAIL LEADERS PAC,2013-05-09,National Republican Senatorial Committee (Credited to Senator Gerald Moran),VA,US
1000.00,RETAIL LEADERS PAC,2013-04-18,Representative Kristi Noem,VA,US
1500.00,RETAIL LEADERS PAC,2013-04-09,Senator John Thune,VA,US
1000.00,RETAIL LEADERS PAC,2013-03-12,Representative Ron Kind,VA,US
1000.00,RETAIL LEADERS PAC,2013-03-18,Representative James Matheson,VA,US
1000.00,RETAIL LEADERS PAC,2013-02-11,Representative Pat Tiberi,VA,US
1000.00,RETAIL LEADERS PAC,2013-05-17,Representative Mike McIntyre,VA,US
3000.00,RETAIL LEADERS PAC,2013-04-18,Senator Susan Collins,VA,US
3000.00,RETAIL LEADERS PAC,2013-02-26,Representative John Boehner,VA,US
2000.00,RETAIL LEADERS PAC,2013-06-24,Representative John Barrow,VA,US
2000.00,RETAIL LEADERS PAC,2013-06-03,Representative Spencer Bachus,VA,US
500.00,RETAIL LEADERS PAC,2013-03-19,Representative Terrycina Sewell,VA,US
2500.00,RETAIL LEADERS PAC,2013-03-18,Representative Jack Kingston,VA,US
1000.00,RETAIL LEADERS PAC,2013-06-24,Representative Dennis Ross,VA,US
2000.00,RETAIL LEADERS PAC,2013-04-18,Representative Richard Hudson,VA,US
2000.00,RETAIL LEADERS PAC,2013-06-03,Representative Terrycina Sewell,VA,US
1500.00,RETAIL LEADERS PAC,2013-01-18,Senator Mark Udall,VA,US
2500.00,RETAIL LEADERS PAC,2013-05-07,Senator Mitch McConnell,VA,US
2500.00,RETAIL LEADERS PAC,2013-03-12,Senator Tim Scott,VA,US
1000.00,RETAIL LEADERS PAC,2013-03-19,Representative Jackie Speier,VA,US
1000.00,RETAIL LEADERS PAC,2013-05-07,Representative Henry Cuellar,VA,US
1000.00,RETAIL LEADERS PAC,2013-03-19,Representative Steve Stivers,VA,US
2500.00,RETAIL LEADERS PAC,2013-03-01,Representative Shelley Moore Capito,VA,US
2500.00,RETAIL LEADERS PAC,2013-03-25,Senator Lindsey Graham,VA,US
100.00,"STEIN, TODD L",2012-09-28,Tammy Baldwin,DC,US
100.00,"STEIN, TODD L",2012-09-28,Elizabeth Warren,DC,US
500.00,"BODE, HOLLY A",2013-06-18,Gwen Graham for Congress,DC,US
5000.00,"SINGER, WILLIAM S",2013-02-26,Senator John D. Rockefeller,IN,US
1000.00,"SINGER, WILLIAM S",2013-05-20,Jan Schakowsky,IN,US
4000.00,"SINGER, WILLIAM S",2013-05-20,Dick Durbin,IN,US
10000.00,"SINGER, WILLIAM S",2013-04-29,"Durbin, Schakowski, Rockefeller and Baucus",IN,US
2500.00,GLACIER PAC,2013-02-20,Senator Baucus,IN,US
1000.00,"SINGER, WILLIAM S",2013-03-17,Mark Pryor,IN,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-01,Richard Blumenthal,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-22,Pete Sessions,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-11,Duncan Hunter,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-15,Richard Neal,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-25,Jose Serrano,DC,US
1500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-04-08,Gary Miller,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-18,John Mica,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-28,Brett Guthrie,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-19,Luis Gutierrez,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-26,Ann Wagner,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-15,Kevin McCarthy,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-07,Steve Womack,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-01,Tom Udall,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-19,"Garland ""Andy"" Barr",DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-19,Sherrod Brown,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-30,Hal Rogers,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-15,Joaquin Castro,DC,US
15000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-01-31,Democratic Senatorial Campaign Committee,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-12,Christopher Coons,DC,US
3000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-24,Steven Daines,DC,US
2000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-21,Jeb Hensarling,DC,US
3000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-30,Pat Roberts,DC,US
-3000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-21,Jeb Hensarling,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-11,Carolyn McCarthy,DC,US
3000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-15,Steven Palazzo,DC,US
3000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-04,Tim Murphy,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-20,Blue Dog PAC,DC,US
2000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-30,Pat Roberts,DC,US
1500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-01,Ann Wagner,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-05,Chris Van Hollen,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-17,Tom Latham,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-26,Ron Wyden,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-15,Jeb Hensarling,DC,US
-2000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-29,Ed Royce,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-13,Dean Heller,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-04-24,Bill Huizenga,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-01,Max Baucus,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-07,Eric Cantor,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-24,Bob Goodlatte,DC,US
4000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-12,Michael McCaul,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-29,Tom Graves,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-27,Spencer Bachus,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-06,Ed Royce,DC,US
3000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-30,Scott Garrett,DC,US
2000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-06,Steven Palazzo,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-04-08,Adam Smith,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-11,Kevin McCarthy,DC,US
15000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-01-31,National Republican Congressional Committee,DC,US
2000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-06,Tom Rice,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-15,Darrell Issa,DC,US
1500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-04-22,Jim Himes,DC,US
1500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-22,Randy Neugebauer,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-13,J. Randy Forbes,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-06,Peter Roskam,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-01,Shelley Capito,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-04-10,Lee Terry,DC,US
1500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-26,Gwen Moore,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-08,Jon Tester,DC,US
2000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-22,Joseph Manchin,DC,US
15000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-01-31,National Republican Senatorial Committee,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-04,Sean Duffy,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-08,Richard Shelby,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-02-27,Christopher Coons,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-05-15,J. Randy Forbes,DC,US
5000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-26,Chris Van Hollen,DC,US
1000.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-03-18,Rush Holt,DC,US
2500.00,DELOITTE POLITICAL ACTION COMMITTEE,2013-06-14,John Delaney,DC,US
