,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year
1209,T000053,"Tauke, Thomas Joseph",Republican,Iowa,https://api.congress.gov/v3/member/T000053?format=json,2.0,,,1979,1991
1210,T000048,"Tate, Randy",Republican,Washington,https://api.congress.gov/v3/member/T000048?format=json,9.0,,,1995,1997
1211,T000038,"Tanner, John S.",Democratic,Tennessee,https://api.congress.gov/v3/member/T000038?format=json,8.0,,,1989,2011
1212,T000034,"Tallon, Robert M. (Robin)",Democratic,South Carolina,https://api.congress.gov/v3/member/T000034?format=json,6.0,,,1983,1993
1213,T000024,"Talent, Jim",Republican,Missouri,https://api.congress.gov/v3/member/T000024?format=json,,2007,2002,1993,2001
1214,T000022,"Talcott, Burt L.",Republican,California,https://api.congress.gov/v3/member/T000022?format=json,16.0,,,1963,1977
1215,S001139,"Synar, Mike",Democratic,Oklahoma,https://api.congress.gov/v3/member/S001139?format=json,2.0,,,1979,1995
1216,S001138,"Symms, Steven D.",Republican,Idaho,https://api.congress.gov/v3/member/S001138?format=json,,1993,1981,1973,1981
1217,S001134,"Symington, James W.",Democratic,Missouri,https://api.congress.gov/v3/member/S001134?format=json,2.0,,,1969,1977
1218,S001122,"Swindall, Patrick L.",Republican,Georgia,https://api.congress.gov/v3/member/S001122?format=json,4.0,,,1985,1989
1219,S001115,"Swift, Al",Democratic,Washington,https://api.congress.gov/v3/member/S001115?format=json,2.0,,,1979,1995
1220,S001113,"Swett, Dick",Democratic,New Hampshire,https://api.congress.gov/v3/member/S001113?format=json,2.0,,,1991,1995
1221,S001101,"Sweeney, David McCann",Republican,Texas,https://api.congress.gov/v3/member/S001101?format=json,14.0,,,1985,1989
1222,S001077,"Sunia, Foto I. F.",Democratic,American Samoa,https://api.congress.gov/v3/member/S001077?format=json,,,,1981,1989
1223,S001075,"Sundquist, Don",Republican,Tennessee,https://api.congress.gov/v3/member/S001075?format=json,7.0,,,1983,1995
1224,S001057,"Sullivan, Leonor K. (Mrs. John B.)",Democratic,Missouri,https://api.congress.gov/v3/member/S001057?format=json,3.0,,,1953,1977
1225,S001045,"Stupak, Bart",Democratic,Michigan,https://api.congress.gov/v3/member/S001045?format=json,1.0,,,1993,2011
1226,S001044,"Stump, Bob",Republican,Arizona,https://api.congress.gov/v3/member/S001044?format=json,3.0,,,1977,2003
1227,S001040,"Studds, Gerry E.",Democratic,Massachusetts,https://api.congress.gov/v3/member/S001040?format=json,10.0,,,1973,1997
1228,S001039,"Stuckey, W. S. (Bill), Jr.",Democratic,Georgia,https://api.congress.gov/v3/member/S001039?format=json,8.0,,,1967,1977
1229,S001037,"Stubblefield, Frank A.",Democratic,Kentucky,https://api.congress.gov/v3/member/S001037?format=json,1.0,,,1959,1975
1230,S001004,"Strickland, Ted",Democratic,Ohio,https://api.congress.gov/v3/member/S001004?format=json,6.0,,,1993,1995
1231,S000997,"Stratton, Samuel S.",Democratic,New York,https://api.congress.gov/v3/member/S000997?format=json,23.0,,,1959,1989
1232,S000991,"Strang, Michael L.",Republican,Colorado,https://api.congress.gov/v3/member/S000991?format=json,3.0,,,1985,1987
1233,S000948,"Stokes, Louis",Democratic,Ohio,https://api.congress.gov/v3/member/S000948?format=json,11.0,,,1969,1999
1234,S000937,"Stockman, Steve",Republican,Texas,https://api.congress.gov/v3/member/S000937?format=json,36.0,,,1995,1997
1235,S000935,"Stockman, David A.",Republican,Michigan,https://api.congress.gov/v3/member/S000935?format=json,4.0,,,1977,1983
1236,S000902,"Stewart, Bennett McVey",Democratic,Illinois,https://api.congress.gov/v3/member/S000902?format=json,1.0,,,1979,1981
1237,S000860,"Stephens, Robert G., Jr.",Democratic,Georgia,https://api.congress.gov/v3/member/S000860?format=json,10.0,,,1961,1977
1238,S000851,"Stenholm, Charles W.",Democratic,Texas,https://api.congress.gov/v3/member/S000851?format=json,17.0,,,1979,2005
1239,S000847,"Steiger, William A.",Republican,Wisconsin,https://api.congress.gov/v3/member/S000847?format=json,6.0,,,1967,1981
1240,S000846,"Steiger, Sam",Republican,Arizona,https://api.congress.gov/v3/member/S000846?format=json,3.0,,,1967,1977
1241,S000844,"Steers, Newton I., Jr.",Republican,Maryland,https://api.congress.gov/v3/member/S000844?format=json,8.0,,,1977,1979
1242,S000841,"Steelman, Alan",Republican,Texas,https://api.congress.gov/v3/member/S000841?format=json,5.0,,,1973,1977
1243,S000836,"Steele, Robert H.",Republican,Connecticut,https://api.congress.gov/v3/member/S000836?format=json,2.0,,,1969,1975
1244,S000829,"Steed, Tom",Democratic,Oklahoma,https://api.congress.gov/v3/member/S000829?format=json,4.0,,,1949,1981
1245,S000822,"Stearns, Cliff",Republican,Florida,https://api.congress.gov/v3/member/S000822?format=json,6.0,,,1989,2013
1246,S000818,"Staton, David Michael",Republican,West Virginia,https://api.congress.gov/v3/member/S000818?format=json,3.0,,,1981,1983
1247,S000810,"Stark, Fortney Pete",Democratic,California,https://api.congress.gov/v3/member/S000810?format=json,13.0,,,1973,2013
1248,S000803,"Stanton, James V.",Independent,Ohio,https://api.congress.gov/v3/member/S000803?format=json,20.0,,,1971,1977
1249,S000804,"Stanton, J. William",Republican,Ohio,https://api.congress.gov/v3/member/S000804?format=json,11.0,,,1965,1983
1250,S000795,"Stangeland, Arlan",Republican,Minnesota,https://api.congress.gov/v3/member/S000795?format=json,7.0,,,1977,1991
1251,S000785,"Stallings, Richard H.",Democratic,Idaho,https://api.congress.gov/v3/member/S000785?format=json,2.0,,,1985,1993
1252,S000778,"Staggers, Harley O.",Democratic,West Virginia,https://api.congress.gov/v3/member/S000778?format=json,2.0,,,1949,1981
1253,S000779,"Staggers, Harley O., Jr.",Democratic,West Virginia,https://api.congress.gov/v3/member/S000779?format=json,2.0,,,1983,1993
1254,S000772,"Stack, Edward J.",Democratic,Florida,https://api.congress.gov/v3/member/S000772?format=json,12.0,,,1979,1981
1255,S000762,"St Germain, Fernand J.",Democratic,Rhode Island,https://api.congress.gov/v3/member/S000762?format=json,1.0,,,1961,1989
1256,S000749,"Spratt, John M., Jr.",Democratic,South Carolina,https://api.congress.gov/v3/member/S000749?format=json,5.0,,,1983,2011
1257,S000718,"Spence, Floyd",Republican,South Carolina,https://api.congress.gov/v3/member/S000718?format=json,2.0,,,1971,2001
1258,S000716,"Spellman, Gladys Noon",Democratic,Maryland,https://api.congress.gov/v3/member/S000716?format=json,5.0,,,1975,1983
1259,S001143,"Souder, Mark E.",Republican,Indiana,https://api.congress.gov/v3/member/S001143?format=json,3.0,,,1995,2010
1260,S000675,"Solomon, Gerald B. H.",Republican,New York,https://api.congress.gov/v3/member/S000675?format=json,22.0,,,1979,1999
1261,S000673,"Solarz, Stephen J.",Democratic,New York,https://api.congress.gov/v3/member/S000673?format=json,13.0,,,1975,1993
1262,S000669,"Snyder, M. G. (Gene)",Republican,Kentucky,https://api.congress.gov/v3/member/S000669?format=json,4.0,,,1963,1965
1263,S000663,"Snowe, Olympia J.",Republican,Maine,https://api.congress.gov/v3/member/S000663?format=json,,2013,1995,1979,1995
1264,S000622,"Smith, Virginia",Republican,Nebraska,https://api.congress.gov/v3/member/S000622?format=json,3.0,,,1975,1991
1265,S000607,"Smith, Robert",Republican,Oregon,https://api.congress.gov/v3/member/S000607?format=json,2.0,,,1983,1995
1266,S000606,"Smith, Bob",Republican,New Hampshire,https://api.congress.gov/v3/member/S000606?format=json,,2003,1991,1985,1991
1267,S000601,"Smith, Peter",Republican,Vermont,https://api.congress.gov/v3/member/S000601?format=json,,,,1989,1991
1268,S000597,"Smith, Nick",Republican,Michigan,https://api.congress.gov/v3/member/S000597?format=json,7.0,,,1993,2005
1269,S000596,"Smith, Neal Edward",Democratic,Iowa,https://api.congress.gov/v3/member/S000596?format=json,4.0,,,1959,1995
1270,S000587,"Smith, Linda",Republican,Washington,https://api.congress.gov/v3/member/S000587?format=json,3.0,,,1995,1999
1271,S000586,"Smith, Lawrence",Democratic,Florida,https://api.congress.gov/v3/member/S000586?format=json,16.0,,,1983,1993
1272,S000584,"Smith, Larkin",Republican,Mississippi,https://api.congress.gov/v3/member/S000584?format=json,5.0,,,1989,1991
1273,S000583,"Smith, Lamar",Republican,Texas,https://api.congress.gov/v3/member/S000583?format=json,21.0,,,1987,2019
1274,S000579,"Smith, Joseph F.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/S000579?format=json,3.0,,,1981,1983
1275,S000548,"Smith, Henry P., III",Republican,New York,https://api.congress.gov/v3/member/S000548?format=json,36.0,,,1965,1975
1276,S000527,"Smith, Denny",Republican,Oregon,https://api.congress.gov/v3/member/S000527?format=json,5.0,,,1981,1991
1277,S000522,"Smith, Christopher H.",Republican,New Jersey,https://api.congress.gov/v3/member/S000522?format=json,4.0,,,1981,
1278,S000514,"Smith, Albert L., Jr.",Republican,Alabama,https://api.congress.gov/v3/member/S000514?format=json,6.0,,,1981,1983
1279,S000480,"Slaughter, Louise McIntosh",Democratic,New York,https://api.congress.gov/v3/member/S000480?format=json,25.0,,,1987,2018
1280,S000479,"Slaughter, D. French, Jr.",Republican,Virginia,https://api.congress.gov/v3/member/S000479?format=json,7.0,,,1985,1993
1281,S000477,"Slattery, Jim",Democratic,Kansas,https://api.congress.gov/v3/member/S000477?format=json,2.0,,,1983,1995
1282,S000473,"Slack, John",Democratic,West Virginia,https://api.congress.gov/v3/member/S000473?format=json,3.0,,,1959,1981
1283,S000472,"Skubitz, Joe",Republican,Kansas,https://api.congress.gov/v3/member/S000472?format=json,5.0,,,1963,1979
1284,S000465,"Skelton, Ike",Democratic,Missouri,https://api.congress.gov/v3/member/S000465?format=json,4.0,,,1977,2011
1285,S000463,"Skeen, Joe",Republican,New Mexico,https://api.congress.gov/v3/member/S000463?format=json,2.0,,,1981,2003
1286,S000462,"Skaggs, David E.",Democratic,Colorado,https://api.congress.gov/v3/member/S000462?format=json,2.0,,,1987,1999
1287,S000454,"Sisk, B. F.",Democratic,California,https://api.congress.gov/v3/member/S000454?format=json,15.0,,,1955,1979
1288,S000453,"Sisisky, Norman",Democratic,Virginia,https://api.congress.gov/v3/member/S000453?format=json,4.0,,,1983,2001
1289,S000423,"Simon, Paul",Democratic,Illinois,https://api.congress.gov/v3/member/S000423?format=json,,1997,1985,1975,1985
1290,S000409,"Siljander, Mark D.",Republican,Michigan,https://api.congress.gov/v3/member/S000409?format=json,4.0,,,1981,1987
1291,S000407,"Sikorski, Gerry E.",Democratic,Minnesota,https://api.congress.gov/v3/member/S000407?format=json,6.0,,,1983,1993
1292,S000406,"Sikes, Robert L. F.",Democratic,Florida,https://api.congress.gov/v3/member/S000406?format=json,1.0,,,1941,1979
1293,S000394,"Shuster, Bud",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000394?format=json,9.0,,,1973,2001
1294,S000388,"Shriver, Garner E.",Republican,Kansas,https://api.congress.gov/v3/member/S000388?format=json,4.0,,,1961,1977
1295,S000383,"Shoup, Dick",Republican,Montana,https://api.congress.gov/v3/member/S000383?format=json,1.0,,,1971,1975
1296,S000367,"Shipley, George E.",Democratic,Illinois,https://api.congress.gov/v3/member/S000367?format=json,22.0,,,1959,1979
1297,S000332,"Shepherd, Karen",Democratic,Utah,https://api.congress.gov/v3/member/S000332?format=json,2.0,,,1993,1995
1298,S001144,"Shays, Christopher",Republican,Connecticut,https://api.congress.gov/v3/member/S001144?format=json,4.0,,,1987,2009
1299,S000303,"Shaw, E. Clay, Jr.",Republican,Florida,https://api.congress.gov/v3/member/S000303?format=json,22.0,,,1981,2007
1300,S000294,"Sharp, Philip R.",Democratic,Indiana,https://api.congress.gov/v3/member/S000294?format=json,2.0,,,1975,1995
1301,S000286,"Shannon, James M.",Democratic,Massachusetts,https://api.congress.gov/v3/member/S000286?format=json,5.0,,,1979,1985
1302,S000282,"Shamansky, Bob",Democratic,Ohio,https://api.congress.gov/v3/member/S000282?format=json,12.0,,,1981,1983
1303,S000275,"Shadegg, John B.",Republican,Arizona,https://api.congress.gov/v3/member/S000275?format=json,3.0,,,1995,2011
1304,S000248,"Serrano, Jose E.",Democratic,New York,https://api.congress.gov/v3/member/S000248?format=json,15.0,,,1989,2021
1305,S000244,"Sensenbrenner, F. James, Jr.",Republican,Wisconsin,https://api.congress.gov/v3/member/S000244?format=json,5.0,,,1979,2021
1306,S000230,"Seiberling, John F.",Democratic,Ohio,https://api.congress.gov/v3/member/S000230?format=json,14.0,,,1971,1987
1307,S000217,"Sebelius, Keith G.",Republican,Kansas,https://api.congress.gov/v3/member/S000217?format=json,1.0,,,1969,1981
1308,S000213,"Seastrand, Andrea H.",Republican,California,https://api.congress.gov/v3/member/S000213?format=json,22.0,,,1995,1997
1309,S000185,"Scott, Robert C. ""Bobby""",Democratic,Virginia,https://api.congress.gov/v3/member/S000185?format=json,3.0,,,1993,
1310,S000146,"Schulze, Richard T.",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000146?format=json,5.0,,,1975,1993
1311,S000143,"Schuette, Bill",Republican,Michigan,https://api.congress.gov/v3/member/S000143?format=json,10.0,,,1985,1991
1312,S000136,"Schneider, Claudine",Republican,Rhode Island,https://api.congress.gov/v3/member/S000136?format=json,2.0,,,1981,1991
1313,S000135,"Schneebeli, Herman T.",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000135?format=json,17.0,,,1959,1977
1314,S000125,"Schiff, Steven",Republican,New Mexico,https://api.congress.gov/v3/member/S000125?format=json,1.0,,,1989,1999
1315,S000124,"Scheuer, James H.",Democratic,New York,https://api.congress.gov/v3/member/S000124?format=json,8.0,,,1965,1973
1316,S000121,"Scherle, William J.",Republican,Iowa,https://api.congress.gov/v3/member/S000121?format=json,5.0,,,1967,1975
1317,S000119,"Schenk, Lynn",Democratic,California,https://api.congress.gov/v3/member/S000119?format=json,49.0,,,1993,1995
1318,S000109,"Schaefer, Dan",Republican,Colorado,https://api.congress.gov/v3/member/S000109?format=json,6.0,,,1983,1999
1319,S000106,"Scarborough, Joe",Republican,Florida,https://api.congress.gov/v3/member/S000106?format=json,1.0,,,1995,2001
1320,S000102,"Saylor, John P.",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000102?format=json,12.0,,,1949,1975
1321,S000097,"Saxton, Jim",Republican,New Jersey,https://api.congress.gov/v3/member/S000097?format=json,3.0,,,1985,2009
1322,S000094,"Sawyer, Tom",Democratic,Ohio,https://api.congress.gov/v3/member/S000094?format=json,14.0,,,1987,2003
1323,S000087,"Sawyer, Harold S.",Republican,Michigan,https://api.congress.gov/v3/member/S000087?format=json,5.0,,,1977,1985
1324,S000081,"Savage, Gus",Democratic,Illinois,https://api.congress.gov/v3/member/S000081?format=json,2.0,,,1981,1993
1325,S000070,"Satterfield, David E., III",Democratic,Virginia,https://api.congress.gov/v3/member/S000070?format=json,3.0,,,1965,1981
1326,S000066,"Sarpalius, Bill",Democratic,Texas,https://api.congress.gov/v3/member/S000066?format=json,13.0,,,1989,1995
1327,S000064,"Sarbanes, Paul S.",Democratic,Maryland,https://api.congress.gov/v3/member/S000064?format=json,,2007,1977,1971,1977
1328,S000059,"Santorum, Rick",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000059?format=json,,2007,1995,1991,1995
1329,S000058,"Santini, James D.",Democratic,Nevada,https://api.congress.gov/v3/member/S000058?format=json,98.0,,,1975,1983
1330,S000056,"Sangmeister, George E.",Democratic,Illinois,https://api.congress.gov/v3/member/S000056?format=json,11.0,,,1989,1995
1331,S000051,"Sanford, Mark",Republican,South Carolina,https://api.congress.gov/v3/member/S000051?format=json,1.0,,,1995,2001
1332,S000045,"Sandman, Charles W., Jr.",Republican,New Jersey,https://api.congress.gov/v3/member/S000045?format=json,2.0,,,1967,1975
1333,S000018,"Salmon, Matt",Republican,Arizona,https://api.congress.gov/v3/member/S000018?format=json,5.0,,,1995,2001
1334,S000014,"Saiki, Patricia",Republican,Hawaii,https://api.congress.gov/v3/member/S000014?format=json,1.0,,,1987,1991
1335,S000005,"Sabo, Martin Olav",Democratic,Minnesota,https://api.congress.gov/v3/member/S000005?format=json,5.0,,,1979,2007
1336,R000558,"Ryan, Leo J.",Democratic,California,https://api.congress.gov/v3/member/R000558?format=json,11.0,,,1973,1979
1337,R000545,"Ruth, Earl B.",Republican,North Carolina,https://api.congress.gov/v3/member/R000545?format=json,8.0,,,1969,1975
1338,R000543,"Russo, Martin A.",Democratic,Illinois,https://api.congress.gov/v3/member/R000543?format=json,3.0,,,1975,1993
1339,R000512,"Ruppe, Philip E.",Republican,Michigan,https://api.congress.gov/v3/member/R000512?format=json,11.0,,,1967,1979
1340,R000510,"Runnels, Harold L.",Democratic,New Mexico,https://api.congress.gov/v3/member/R000510?format=json,2.0,,,1971,1981
1341,R000495,"Rudd, Eldon D.",Republican,Arizona,https://api.congress.gov/v3/member/R000495?format=json,4.0,,,1977,1987
1342,R000489,"Royer, William",Republican,California,https://api.congress.gov/v3/member/R000489?format=json,11.0,,,1979,1981
1343,R000487,"Royce, Edward R.",Republican,California,https://api.congress.gov/v3/member/R000487?format=json,39.0,,,1993,2019
1344,R000485,"Roybal, Edward R.",Democratic,California,https://api.congress.gov/v3/member/R000485?format=json,25.0,,,1963,1993
1345,R000484,"Roy, William R.",Democratic,Kansas,https://api.congress.gov/v3/member/R000484?format=json,2.0,,,1971,1975
1346,R000482,"Rowland, John G.",Republican,Connecticut,https://api.congress.gov/v3/member/R000482?format=json,5.0,,,1985,1991
1347,R000481,"Rowland, J. Roy",Democratic,Georgia,https://api.congress.gov/v3/member/R000481?format=json,8.0,,,1983,1995
1348,R000469,"Rousselot, John H.",Republican,California,https://api.congress.gov/v3/member/R000469?format=json,26.0,,,1961,1963
1349,R000467,"Roush, J. Edward",Democratic,Indiana,https://api.congress.gov/v3/member/R000467?format=json,4.0,,,1959,1969
1350,R000465,"Roukema, Marge",Republican,New Jersey,https://api.congress.gov/v3/member/R000465?format=json,5.0,,,1981,2003
1351,R000459,"Roth, Toby",Republican,Wisconsin,https://api.congress.gov/v3/member/R000459?format=json,8.0,,,1979,1997
1352,R000458,"Rostenkowski, Dan",Democratic,Illinois,https://api.congress.gov/v3/member/R000458?format=json,5.0,,,1959,1995
1353,R000442,"Rosenthal, Benjamin S.",Democratic,New York,https://api.congress.gov/v3/member/R000442?format=json,8.0,,,1961,1983
1354,R000436,"Rose, Charlie",Democratic,North Carolina,https://api.congress.gov/v3/member/R000436?format=json,7.0,,,1973,1997
1355,R000435,"Ros-Lehtinen, Ileana",Republican,Florida,https://api.congress.gov/v3/member/R000435?format=json,27.0,,,1989,2019
1356,R000424,"Rooney, John J.",Democratic,New York,https://api.congress.gov/v3/member/R000424?format=json,14.0,,,1943,1975
